,HUC 8,baseline tavgC,midterm tavgC,change (C),area (m2),weighted avg
31,1080105,5.0383611111111115,6.721587301587301,1.6832261904761898,1843735874.0,3103424511.4373083
32,1080106,5.9615,7.642896825396825,1.681396825396825,3422878138.0,5755216434.953396
33,1080107,6.112722222222222,7.782777777777778,1.6700555555555558,2198562340.0,3671721250.1522226
34,1080201,7.7165,9.374325396825396,1.6578253968253964,2636938609.0,4371583795.869634
35,1080202,7.2555,8.92361111111111,1.668111111111111,1007913031.0,1681310926.0447779
36,1080203,5.9584166666666665,7.616309523809524,1.6578928571428575,1718228966.0,2848639529.667358
37,1080204,8.110583333333333,9.74202380952381,1.6314404761904768,1871872046.0,3053847822.093882
38,1080205,9.871972222222222,11.495753968253968,1.6237817460317459,2809279002.0,4561655962.95788
39,1080206,7.424555555555556,9.07031746031746,1.6457619047619039,1343557033.0,2211174981.786332
40,1080207,8.429944444444445,10.066468253968255,1.6365238095238102,1571449805.0,2571715021.3540487
41,1090001,9.976611111111112,11.62063492063492,1.6440238095238087,2623762015.0,4313527223.184164
42,1090002,9.608777777777778,11.14595238095238,1.537174603174602,3118335980.0,4793426872.621584
43,1090003,9.244666666666665,10.859801587301588,1.6151349206349224,1228673900.0,1984474121.9627006
44,1090004,9.748666666666667,11.313174603174602,1.564507936507935,3571464446.0,5587584470.722916
45,1090005,9.71525,11.303690476190477,1.5884404761904776,955565849.0,1517859472.216918
46,1100001,8.976805555555556,10.582698412698413,1.605892857142857,1913205934.0,3072403743.6539283
47,1100002,8.922638888888889,10.525396825396825,1.6027579365079365,1362979926.0,2184526893.6975
48,1100003,9.90011111111111,11.520238095238096,1.6201269841269852,955502285.0,1548035035.323493
49,1100004,10.49036111111111,12.111785714285714,1.6214246031746047,1326991202.0,2151616183.119042
50,1100005,8.477944444444445,10.079880952380952,1.6019365079365073,5050355690.0,8090349157.87587
51,1100006,10.586388888888887,12.17329365079365,1.586904761904762,1163928390.0,1847043504.607143
52,1110000,4.527333333333333,6.208015873015873,1.6806825396825404,1920366420.0,3227526311.886668
53,2010001,7.4382222222222225,9.095,1.6567777777777781,1780459678.0,2949826028.7397785
54,2010002,6.362555555555556,8.028690476190476,1.6661349206349207,2442782710.0,4070005576.6542068
55,2010003,5.408944444444445,7.072380952380953,1.6634365079365079,2753753245.0,4580693681.581627
56,2010004,4.977666666666667,6.652539682539682,1.6748730158730147,1333546113.0,2233520400.086046
57,2010005,5.700833333333334,7.348333333333334,1.6475,1868162755.0,3077798138.8624997
58,2010006,5.50075,7.180396825396825,1.6796468253968246,1588253105.0,2667704285.7398996
59,2010007,5.747833333333333,7.390595238095239,1.6427619047619055,1906418734.0,3131792070.7396207
60,2010008,7.090416666666667,8.734007936507936,1.6435912698412691,7338397967.0,12061326833.182117
61,2020001,5.073666666666667,6.719404761904762,1.6457380952380953,4309337210.0,7092040411.724048
62,2020002,5.718861111111111,7.33952380952381,1.6206626984126986,2731301851.0,4426519028.021258
63,2020003,7.365055555555555,8.999880952380952,1.6348253968253967,4936175364.0,8069784848.251047
64,2020004,7.081111111111111,8.719047619047618,1.637936507936507,6607191545.0,10822160246.484915
65,2020005,6.737666666666667,8.304801587301588,1.5671349206349214,2403261194.0,3766234540.5241766
66,2020006,8.247083333333332,9.781190476190476,1.5341071428571436,6291533554.0,9651886564.71679
67,2020007,9.541888888888888,11.06202380952381,1.5201349206349217,3077758772.0,4678608586.607655
68,2020008,9.791055555555555,11.303968253968254,1.5129126984126984,2448210626.0,3703928944.4643016
69,2030101,10.625027777777778,12.174523809523809,1.5494960317460311,1941384201.0,3008167115.543939
70,2030102,11.996,13.569801587301589,1.5738015873015883,487618616.0,767414951.8586036
71,2030103,10.587194444444444,12.132222222222222,1.5450277777777774,2936738903.0,4537343181.215638
72,2030104,11.234833333333334,12.66734126984127,1.4325079365079354,1438351242.0,2060449569.651046
73,2030105,11.265027777777778,12.785,1.519972222222222,2863001787.0,4351683188.412582
74,2030201,11.352722222222221,12.90515873015873,1.552436507936509,750510623.0,1165120090.739374
75,2030202,9.98925,11.369960317460317,1.3807103174603164,5301908562.0,7320399853.78459
76,2030203,11.212944444444444,12.810396825396825,1.5974523809523813,3081284340.0,4922205005.324286
77,2040101,7.105027777777778,8.679285714285713,1.5742579365079354,3083435590.0,4854122949.268528
78,2040102,6.340361111111111,7.88952380952381,1.5491626984126992,2176617765.0,3371935050.2404184
79,2040103,7.532472222222222,9.077539682539683,1.545067460317461,1548682029.0,2392818209.3863225
80,2040104,8.450277777777778,9.980238095238096,1.5299603174603185,3962018119.0,6061730499.128774
81,2040105,10.337555555555555,11.845714285714285,1.5081587301587298,3520745985.0,5309843793.949046
82,2040106,9.199166666666665,10.71031746031746,1.5111507936507955,3526732725.0,5329424956.377983
83,2040201,11.842027777777778,13.342619047619047,1.5005912698412693,1408288006.0,2113264687.225769
84,2040202,12.489694444444444,13.97111111111111,1.4814166666666662,2981822499.0,4417321547.060248
85,2040203,10.671416666666666,12.133650793650794,1.4622341269841286,4952290568.0,7241408275.2712145
86,2040204,12.983194444444445,14.410753968253967,1.4275595238095224,1073545182.0,1532549648.8039272
87,2040205,12.01886111111111,13.446785714285713,1.4279246031746027,1957460174.0,2795105542.1890388
88,2040206,12.761333333333335,14.199087301587301,1.4377539682539666,3094168039.0,4448652376.516844
89,2040207,13.193388888888888,14.552103174603173,1.358714285714285,1966717369.0,2672206985.222713
90,2040301,12.115222222222222,13.608928571428573,1.4937063492063505,4460643597.0,6662891662.385553
91,2040302,12.500055555555555,13.950873015873015,1.4508174603174595,2234685030.0,3242120059.834046
92,2040303,12.543305555555555,13.782103174603176,1.2387976190476202,2688777425.0,3330851072.2389913
93,2040304,13.955944444444444,15.11313492063492,1.1571904761904754,1927468034.0,2230447652.1063795
94,2050101,6.993527777777778,8.60936507936508,1.6158373015873027,5927484355.0,9577850325.384153
95,2050102,7.160777777777778,8.78,1.6192222222222217,4162801140.0,6740500112.579998
96,2050103,7.818666666666667,9.413492063492063,1.5948253968253958,2705785276.0,4315255076.521013
97,2050104,7.146527777777778,8.714087301587302,1.567559523809524,3585130037.0,5619904733.594941
98,2050105,7.510055555555556,9.109404761904763,1.5993492063492072,3138465084.0,5019501641.250098
99,2050106,7.9421388888888895,9.495079365079365,1.552940476190475,5191429783.0,8061981439.321434
100,2050107,8.838333333333333,10.350515873015873,1.5121825396825397,4572750528.0,6914833506.765715
101,2050201,8.201527777777779,9.514047619047618,1.3125198412698396,4136005237.0,5428588937.158465
102,2050202,7.358222222222222,8.787261904761905,1.429039682539683,2677956590.0,3826906235.228652
103,2050203,7.7615,9.216785714285715,1.455285714285715,2031224649.0,2956012214.1947155
104,2050204,8.902999999999999,10.313055555555556,1.410055555555557,2002698459.0,2823916088.2155027
105,2050205,7.232666666666666,8.737579365079366,1.5049126984127001,2539975096.0,3822440775.622417
106,2050206,8.599444444444446,10.085515873015872,1.4860714285714263,4686951354.0,6965144494.283561
107,2050301,9.517416666666666,10.94234126984127,1.4249246031746043,3750659463.0,5344406946.958349
108,2050302,9.394666666666666,10.708015873015873,1.3133492063492067,2566366906.0,3370535939.195969
109,2050303,9.620944444444444,10.858333333333334,1.2373888888888906,2492090233.0,3083684764.4227266
110,2050304,10.02125,11.380595238095239,1.3593452380952389,3756683995.0,5106630499.631848
111,2050305,10.821916666666668,12.203730158730158,1.3818134920634897,4860524176.0,6716337884.897575
112,2050306,11.420222222222224,12.801349206349206,1.3811269841269826,6438155069.0,8891909693.789816
113,2060002,12.819444444444445,14.173174603174603,1.3537301587301585,3372799571.0,4565860498.6148405
114,2060003,12.627749999999999,13.984126984126984,1.3563769841269853,3671317837.0,4979691015.521667
115,2060004,8.948722222222221,9.837896825396825,0.8891746031746042,954928909.0,849098533.7200327
116,2060005,11.577111111111112,12.710515873015874,1.133404761904762,2844434648.0,3223895774.9700956
117,2060006,13.193583333333333,14.515436507936508,1.3218531746031754,2401095729.0,3173896011.9047756
118,2070001,10.063694444444446,11.129603174603174,1.0659087301587284,3832791996.0,4085406449.418898
119,2070002,9.811805555555557,10.915436507936509,1.1036309523809518,3478643914.0,3839139095.8020215
120,2070003,10.492916666666668,11.669444444444444,1.1765277777777765,3120246576.0,3671056770.179996
121,2070004,11.410944444444445,12.697738095238094,1.2867936507936495,5897881945.0,7589357039.9565
122,2070005,11.64375,12.751031746031746,1.1072817460317452,4330248300.0,4794804898.374996
123,2070006,11.296694444444444,12.439563492063494,1.1428690476190493,2677701436.0,3060262089.9694805
124,2070007,12.262444444444444,13.51388888888889,1.251444444444445,911248332.0,1140376662.5906672
125,2070008,12.720111111111112,14.012301587301588,1.2921904761904752,3206860170.0,4143874170.148568
126,2070009,11.921388888888888,13.256547619047618,1.3351587301587298,2511001295.0,3352585300.459126
127,2070010,13.266,14.545793650793652,1.2797936507936516,3374298079.0,4318405257.389416
128,2070011,13.4375,14.662500000000001,1.2250000000000014,4677377480.0,5729787413.000007
129,2080102,13.217583333333332,14.33,1.1124166666666682,1738815352.0,1934287177.8206692
130,2080103,12.964305555555557,14.163015873015874,1.1987103174603178,4032085821.0,4833302874.518156
131,2080104,14.359472222222223,15.612539682539683,1.2530674603174603,2993911253.0,3751572770.2125754
132,2080105,13.927833333333332,15.156428571428572,1.2285952380952398,2359394629.0,2898741005.9768853
133,2080106,13.84513888888889,15.044404761904762,1.1992658730158716,3812185369.0,4571823814.652118
134,2080107,14.94763888888889,16.179484126984125,1.2318452380952358,755954928.0,931219478.2714269
135,2080108,15.556138888888889,16.769563492063494,1.2134246031746052,594891660.0,721856176.4673822
136,2080109,13.687333333333333,15.038690476190476,1.3513571428571431,2142432711.0,2895191747.1006436
137,2080110,10.662749999999999,11.668095238095239,1.0053452380952397,2515300016.0,2528744893.4664803
138,2080111,13.799333333333333,15.063531746031746,1.2641984126984127,2787729369.0,3524243043.3225474
139,2080201,11.134583333333333,12.0925,0.9579166666666659,5728114577.0,5487056421.884579
140,2080202,11.58688888888889,12.614801587301589,1.027912698412699,2170813508.0,2231406770.759017
141,2080203,13.39088888888889,14.473214285714286,1.0823253968253965,5240267659.0,5671674773.4984665
142,2080204,13.62138888888889,14.740079365079366,1.1186904761904763,1989412908.0,2225537273.3900003
143,2080205,13.770444444444445,14.92690476190476,1.156460317460315,2447296765.0,2830201593.771502
144,2080206,15.051250000000001,16.27027777777778,1.219027777777777,3733157263.0,4550822402.409858
145,2080207,14.171666666666665,15.330357142857142,1.1586904761904773,4170672170.0,4832518122.691671
146,2080208,15.316555555555556,16.505674603174604,1.189119047619048,1308417342.0,1555863983.6072862
147,3010101,13.175833333333333,14.159603174603175,0.9837698412698419,5674644229.0,5582543852.426154
148,3010102,14.132333333333333,15.219285714285714,1.086952380952381,4502552165.0,4894059796.109047
149,3010103,13.702111111111112,14.696587301587302,0.9944761904761901,5323709052.0,5294301897.236569
150,3010104,14.534083333333333,15.588293650793652,1.0542103174603188,3325525419.0,3505803207.68635
151,3010105,13.541027777777778,14.592420634920634,1.0513928571428561,1545626574.0,1625060739.7137842
152,3010106,14.770611111111112,15.890515873015872,1.1199047619047597,1532874086.0,1716672988.3118062
153,3010107,15.858,16.964325396825398,1.1063253968253974,3392094425.0,3752760210.8073435
154,3010201,14.65261111111111,15.821071428571429,1.168460317460319,4463260403.0,5215142667.397451
155,3010202,15.071944444444444,16.251984126984127,1.1800396825396824,1917393466.0,2262600376.9223013
156,3010203,15.477388888888889,16.601746031746032,1.1243571428571428,2327004497.0,2616384127.662643
157,3010204,14.80938888888889,15.946111111111112,1.1367222222222217,4175758736.0,4746677749.849775
158,3010205,15.558638888888888,16.60234126984127,1.0437023809523804,11197316510.0,11686665901.764399
159,3020101,15.073083333333333,16.160674603174602,1.087591269841269,3379481650.0,3675494739.1287675
160,3020102,15.244,16.35238095238095,1.1083809523809514,2315565459.0,2566528648.746855
161,3020103,16.10258333333333,17.187738095238096,1.0851547619047643,2487024406.0,2698806377.144268
162,3020104,15.698805555555555,16.68619047619048,0.9873849206349234,3384265415.0,3341572638.1972914
163,3020105,11.121444444444444,11.781428571428572,0.6599841269841278,5056625490.0,3337292559.5033374
164,3020201,15.64113888888889,16.701666666666668,1.0605277777777786,6232019379.0,6609229663.078922
165,3020202,16.638444444444445,17.69047619047619,1.0520317460317443,2759431868.0,2903009926.147678
166,3020203,16.11188888888889,17.190714285714286,1.0788253968253976,2612183219.0,2818089597.8183193
167,3020204,14.362194444444444,15.223412698412698,0.8612182539682536,4100374339.0,3531317228.849812
168,3020301,14.047027777777778,14.8684126984127,0.8213849206349213,2415552887.0,1984098716.37795
169,3020302,15.306416666666667,16.215396825396823,0.9089801587301558,2308921936.0,2098764227.8808186
170,3030002,15.058666666666666,16.10686507936508,1.0481984126984134,4422623427.0,4635786856.1442175
171,3030003,15.495722222222222,16.551944444444445,1.0562222222222228,3755803298.0,3966962905.6431136
172,3030004,16.076722222222223,17.131825396825395,1.0551031746031718,4221597533.0,4454220958.965219
173,3030005,16.717305555555555,17.710317460317462,0.9930119047619073,2904687843.0,2884389607.716186
174,3030006,16.57736111111111,17.60718253968254,1.0298214285714309,4076499663.0,4198066706.5216165
175,3030007,16.919277777777776,17.938055555555554,1.0187777777777782,4509980072.0,4594667475.574224
176,3040101,13.680277777777778,14.642619047619048,0.9623412698412697,6357758810.0,6118333686.559919
177,3040102,14.484166666666665,15.47456349206349,0.9903968253968252,2347883531.0,2325336395.503888
178,3040103,15.585527777777777,16.63642857142857,1.0509007936507935,3081676686.0,3238536475.092547
179,3040104,16.225055555555556,17.271507936507938,1.0464523809523811,2250816452.0,2355372235.282191
180,3040105,15.865166666666665,16.888333333333332,1.0231666666666666,3670857341.0,3755898869.3998327
181,3040201,16.919138888888888,17.958214285714284,1.039075396825396,6557669847.0,6813913398.52146
182,3040202,16.94236111111111,17.972420634920635,1.0300595238095234,3660046169.0,3770065413.9610105
183,3040203,16.660916666666665,17.69527777777778,1.0343611111111137,4539751717.0,4695742630.164706
184,3040204,17.16219444444444,18.182738095238093,1.0205436507936518,3542419795.0,3615194030.233
185,3040205,17.4985,18.514960317460318,1.016460317460318,5337436608.0,5425292508.9920025
186,3040206,17.226916666666668,18.22214285714286,0.9952261904761919,4277134859.0,4256716631.875494
187,3040207,16.28338888888889,17.172777777777778,0.8893888888888881,1475440308.0,1312240216.1539989
188,3040208,14.424416666666668,15.237658730158731,0.8132420634920638,1759728796.0,1431085477.245445
189,3050101,14.451083333333333,15.449523809523809,0.9984404761904759,6105716940.0,6096194929.057856
190,3050102,15.01875,16.02265873015873,1.0039087301587308,1711708481.0,1718399087.56264
191,3050103,16.297583333333332,17.308769841269843,1.011186507936511,3456088185.0,3494749742.9107842
192,3050104,16.829833333333333,17.860039682539682,1.030206349206349,3255195788.0,3353523368.707364
193,3050105,14.979527777777777,15.995833333333334,1.0163055555555562,6419398695.0,6524070557.054587
194,3050106,16.70841666666667,17.730634920634923,1.022218253968255,3338003098.0,3412167698.5781856
195,3050107,15.903194444444445,16.93190476190476,1.028710317460316,2093805393.0,2153919210.5331516
196,3050108,16.089944444444445,17.108769841269844,1.0188253968253989,1895268687.0,1930947872.1235278
197,3050109,16.43652777777778,17.45400793650794,1.0174801587301587,6538723358.0,6653021280.190436
198,3050110,18.06486111111111,19.10904761904762,1.0441865079365087,1786114405.0,1865036563.332045
199,3050111,17.790527777777775,18.80952380952381,1.0189960317460347,1421094810.0,1448089972.124885
200,3050112,17.40397222222222,18.364880952380954,0.9609087301587351,1972267464.0,1895169024.365629
201,3050201,18.325305555555556,19.307301587301588,0.9819960317460321,3274513059.0,3215558829.8385606
202,3050202,18.728527777777778,19.697103174603175,0.968575396825397,1008849045.0,977146364.0977978
203,3050203,17.494111111111113,18.52357142857143,1.029460317460316,1968565325.0,2026559884.4158702
204,3050204,17.53811111111111,18.54634920634921,1.0082380952380987,2246611664.0,2265119464.8510556
205,3050205,17.970388888888888,18.96785714285714,0.997468253968254,1693805166.0,1689516881.4924285
206,3050206,17.938361111111114,18.893333333333334,0.9549722222222208,2435197844.0,2325546296.635441
207,3050207,17.904027777777777,18.864285714285714,0.9602579365079364,4894867479.0,4700335344.864345
208,3050208,18.61836111111111,19.57940476190476,0.961043650793652,2588878928.0,2488025656.427876
209,3050209,18.48575,19.462936507936508,0.9771865079365085,1212113071.0,1184460539.0746872
210,3050210,13.740583333333332,14.419563492063492,0.6789801587301607,479425691.0,325520531.774497
211,3060101,15.526833333333334,16.556031746031746,1.0291984126984115,2662609276.0,2740353240.4952664
212,3060102,14.592611111111113,15.62345238095238,1.0308412698412663,2562724929.0,2641762620.064229
213,3060103,16.398666666666667,17.408571428571427,1.0099047619047603,4762936043.0,4810111790.473516
214,3060104,16.111722222222223,17.12670634920635,1.0149841269841282,3894196474.0,3952547608.4675603
215,3060105,16.791222222222224,17.788968253968253,0.9977460317460292,1989663104.0,1985178466.5274868
216,3060106,17.667416666666668,18.641230158730156,0.9738134920634884,4752434678.0,4627985009.586801
217,3060107,16.743972222222222,17.743968253968255,0.9999960317460328,1916884883.0,1916877276.3139584
218,3060108,17.59852777777778,18.55924603174603,0.9607182539682526,2196760248.0,2110467669.8454256
219,3060109,18.891416666666665,19.83607142857143,0.9446547619047649,2549836515.0,2408715205.9734006
220,3060110,18.902305555555554,19.848333333333333,0.946027777777779,1113319345.0,1053231025.9073625
221,3060201,17.74352777777778,18.70984126984127,0.9663134920634917,4753995458.0,4593849952.273958
222,3060202,18.827444444444446,19.756825396825395,0.9293809523809493,3234818399.0,3006378604.4420376
223,3060203,19.0375,19.95678571428571,0.91928571428571,3596766752.0,3306456292.7314134
224,3060204,18.571666666666665,19.449007936507936,0.8773412698412706,3240574105.0,2843089400.295439
225,3070101,16.804777777777776,17.799007936507937,0.9942301587301614,7550110459.0,7506547520.081821
226,3070102,18.009972222222224,18.97579365079365,0.9658214285714273,6244200312.0,6030782465.621992
227,3070103,16.976944444444445,17.95281746031746,0.9758730158730131,7700266252.0,7514482050.364423
228,3070104,18.61763888888889,19.560873015873014,0.9432341269841231,6021560833.0,5679741675.396544
229,3070105,18.561527777777776,19.50015873015873,0.9386309523809544,2082004198.0,1954233583.229885
230,3070106,19.237000000000002,20.146904761904764,0.9099047619047624,3584839951.0,3261862942.081335
231,3070107,18.575944444444442,19.513492063492063,0.9375476190476206,3483484944.0,3265933015.235434
232,3070201,19.2465,20.164285714285715,0.9177857142857135,6875488434.0,6310225063.461852
233,3070202,19.057583333333334,19.972261904761904,0.9146785714285706,2062813535.0,1886811337.3173196
234,3070203,19.671833333333332,20.568174603174604,0.8963412698412725,1782448967.0,1597682570.5080445
235,3070204,20.136000000000003,21.04765873015873,0.9116587301587273,4088192894.0,3727036742.3879724
236,3070205,20.477416666666667,21.38888888888889,0.9114722222222227,1110263866.0,1011974673.196056
237,3080101,22.133583333333334,23.063492063492063,0.9299087301587292,10217060715.0,9500933955.440289
238,3080102,21.448111111111114,22.35861111111111,0.9104999999999954,7193415215.0,6549604553.257467
239,3080103,20.94736111111111,21.85563492063492,0.9082738095238092,7211300946.0,6549835781.846069
240,3080201,21.308138888888887,22.221984126984125,0.913845238095238,1770991569.0,1618412212.0374641
241,3080202,22.271250000000002,23.206309523809526,0.9350595238095245,1838266743.0,1718888825.3444655
242,3080203,22.64672222222222,23.575833333333335,0.9291111111111157,1260982527.0,1171592876.7526724
243,3090101,22.63061111111111,23.567380952380955,0.9367698412698431,7678768788.0,7193239018.682586
244,3090102,22.825666666666667,23.75015873015873,0.9244920634920639,792856358.0,732989410.4602226
245,3090103,22.728305555555554,23.660079365079365,0.9317738095238113,2084522889.0,1942303833.3231108
246,3090201,23.06186111111111,23.98892857142857,0.9270674603174598,2243185218.0,2079584023.0729275
247,3090202,23.770861111111113,24.699841269841272,0.9289801587301589,11458516392.0,10644734376.652288
248,3090203,24.180777777777777,25.11416666666667,0.9333888888888922,2731273030.0,2549339898.723898
249,3090204,23.714805555555554,24.650079365079364,0.9352738095238102,7381296087.0,6903532910.511683
250,3090205,23.17877777777778,24.11047619047619,0.9316984126984131,3635378732.0,3387076594.1619697
251,3090206,23.761805555555554,24.68797619047619,0.9261706349206342,8102136484.0,7503960891.599915
252,3100101,22.66,23.594166666666666,0.9341666666666661,6067173282.0,5667751040.934997
253,3100102,22.718444444444444,23.669444444444444,0.9510000000000005,1557987203.0,1481645830.0530007
254,3100103,23.380666666666666,24.328253968253968,0.9475873015873013,1570891683.0,1488557010.9799044
255,3100201,22.75161111111111,23.72174603174603,0.9701349206349192,1035479568.0,1004554888.5207604
256,3100202,22.559472222222222,23.506904761904764,0.9474325396825414,943997831.0,894374262.4791405
257,3100203,20.609805555555557,21.462579365079367,0.8527738095238107,586813997.0,500419607.703584
258,3100204,22.654611111111112,23.579126984126987,0.9245158730158742,1091837997.0,1009421558.9883585
259,3100205,22.582305555555553,23.50690476190476,0.9245992063492068,1699386520.0,1571251427.6725404
260,3100206,22.73286111111111,23.67642857142857,0.9435674603174604,2264363163.0,2136579398.9483216
261,3100207,21.297305555555557,22.202777777777776,0.9054722222222189,3040497085.0,2753085652.215129
262,3100208,21.9235,22.841190476190476,0.9176904761904758,5395461802.0,4951363910.344903
263,3110101,20.852055555555555,21.77126984126984,0.9192142857142862,2334251736.0,2145677542.1845725
264,3110102,20.17286111111111,21.09722222222222,0.9243611111111107,4811542980.0,4447603215.151665
265,3110103,19.611527777777777,20.534444444444446,0.9229166666666693,2467813572.0,2277586275.8250065
266,3110201,19.68413888888889,20.59638888888889,0.9122500000000002,6849083009.0,6248075974.960252
267,3110202,19.148305555555556,20.06984126984127,0.9215357142857137,4664261783.0,4298283813.812462
268,3110203,19.44875,20.362460317460318,0.9137103174603176,3904550377.0,3567627964.508473
269,3110204,19.153583333333334,20.06765873015873,0.9140753968253961,2309514969.0,2111070811.7628672
270,3110205,20.341166666666666,21.26142857142857,0.9202619047619045,4091733134.0,3765466127.672237
271,3110206,20.46163888888889,21.37079365079365,0.9091547619047624,3581150194.0,3255819751.971264
272,3120001,19.67983333333333,20.597380952380952,0.917547619047621,3057942595.0,2805807947.226554
273,3120002,19.3745,20.27936507936508,0.9048650793650772,2404356042.0,2175617820.766233
274,3120003,19.615416666666665,20.532420634920634,0.9170039682539688,4027034477.0,3692806595.704546
275,3130001,14.933277777777779,15.937698412698413,1.0044206349206348,4106242692.0,4124394891.836857
276,3130002,16.64525,17.61559523809524,0.9703452380952378,7876587379.0,7643009055.6537
277,3130003,18.150444444444442,19.08876984126984,0.9383253968253982,7347619434.0,6894457921.130057
278,3130004,19.03825,19.956349206349206,0.9180992063492042,3222432529.0,2958512747.3887587
279,3130005,17.287777777777777,18.25202380952381,0.9642460317460326,6811791012.0,6568242452.404292
280,3130006,18.535388888888885,19.470079365079364,0.9346904761904788,4034768999.0,3771260156.9938917
281,3130007,18.31222222222222,19.249603174603173,0.937380952380952,2851865742.0,2673284625.29857
282,3130008,19.299305555555556,20.20714285714286,0.9078373015873034,3301424638.0,2997156434.7557597
283,3130009,18.954805555555556,19.873412698412697,0.918607142857141,2859453673.0,2626714568.6868873
284,3130010,19.29508333333333,20.207857142857144,0.9127738095238129,2041231597.0,1863182740.9140666
285,3130011,19.76736111111111,20.693214285714287,0.9258531746031764,2895220483.0,2680549075.3616915
286,3130012,19.37736111111111,20.299642857142857,0.9222817460317465,3347455021.0,3087296661.5306168
287,3130013,19.934527777777777,20.860357142857143,0.9258293650793661,1330090031.0,1231436408.8991244
288,3130014,20.1465,21.08920634920635,0.9427063492063503,693454370.0,653723837.4838897
289,3140101,19.73338888888889,20.672222222222224,0.938833333333335,3493552955.0,3279863965.9191723
290,3140102,19.23275,20.150714285714287,0.9179642857142873,1781716379.0,1635552003.1941814
291,3140103,18.552555555555557,19.458849206349207,0.9062936507936499,3559701125.0,3226134528.3105125
292,3140104,18.931944444444447,19.84611111111111,0.914166666666663,2239229505.0,2047028972.4874918
293,3140105,19.846833333333333,20.77186507936508,0.925031746031749,1413732908.0,1307747820.309782
294,3140106,19.483249999999998,20.411547619047617,0.9282976190476191,2382092295.0,2211290605.8001785
295,3140107,19.84613888888889,20.791309523809524,0.9451706349206326,754349633.0,712989121.5747561
296,3140201,18.723,19.63642857142857,0.9134285714285717,3997296728.0,3651245039.8331437
297,3140202,18.35811111111111,19.26376984126984,0.9056587301587307,4027907284.0,3647909396.024542
298,3140203,19.281083333333335,20.198531746031748,0.9174484126984126,4026486217.0,3694093388.5386863
299,3140301,18.106527777777778,19.015714285714285,0.9091865079365071,2129217371.0,1935855706.1772404
300,3140302,18.032222222222224,18.94142857142857,0.9092063492063467,1554459376.0,1413324334.2425358
301,3140303,18.24802777777778,19.17214285714286,0.9241150793650803,2717804314.0,2511563949.330868
302,3140304,18.404722222222222,19.323373015873017,0.9186507936507944,2626468011.0,2412806922.803573
303,3140305,19.0575,19.973650793650794,0.9161507936507931,1966863125.0,1801943212.971229
