,sample number,brine evap (m3/t LCE),brine dle (m3/t LCE),hr (m3/t LCE),csc (m3/t LCE),ofb (m3/t LCE)
29,30,217.63276268012368,350.64917875164167,95.62723762046257,171.39493722937868,53.24134208561654
30,31,328.44138962889133,340.1743935805506,73.75195512517251,175.64696991754278,29.7435601004412
31,32,223.91549330783528,141.1775322122572,26.916068426481253,75.7568188630976,87.8020382452365
32,33,70.0904522227467,228.4393786384406,70.52266283378206,119.34625444313701,49.496450342398894
33,34,164.6938564185764,447.22598652108326,37.13329527225442,71.04067493412717,79.68992145449303
34,35,446.28528480743955,392.0889964664459,70.96794995018612,111.2718346631168,92.5189515708287
35,36,150.78532003451477,229.01939815032628,65.03484624773111,130.8573530575707,80.86865725749252
36,37,201.88564495072262,496.0335571096433,81.85388576722468,157.01008305180267,39.86637923209808
37,38,234.16569340316713,166.2419599794436,77.20895182596678,94.99722391871722,66.5045775789082
38,39,113.58605816872456,286.58469647615624,27.272419624975154,136.02922638558874,60.40342681491457
39,40,105.02690720248926,57.52796809447732,48.33022437816392,122.22191719780628,43.872816456437214
40,41,43.49708164590719,285.5556009357593,42.7816177259042,129.66683424669,81.85871430154361
41,42,85.52661615935494,310.1347324613653,58.37786835536,87.6219470580254,59.443066962144215
42,43,177.89727204266995,532.0337771154915,57.11419835025016,85.2520773413912,60.51044636943131
43,44,139.7930009547601,311.73889365200176,90.97806357281303,129.5703530936191,61.22556286804287
44,45,269.4260267527284,208.63212887941125,30.551059201313606,127.35546548509761,38.79166087505966
45,46,154.36352353953026,253.7123283879966,67.62719648675775,159.82401862252786,75.8685043079749
46,47,81.2377501599425,114.49400232615139,53.91266790624892,112.81349995509663,61.77145566975396
47,48,238.66733219846333,152.30004324309016,38.7066984673804,133.06152480389278,83.01164811089967
48,49,176.79163951110883,276.1960484898374,38.33094101723069,147.44665134652405,71.23392645397408
49,50,62.1507301176442,228.62669835605888,71.54391102152753,164.45125488522194,64.05710103030927
50,51,207.75307383716068,267.4950631576143,35.19005042523396,107.33056866968741,100.75214537614309
51,52,131.46962569541543,621.6544732693225,28.388464048538808,107.75490629395537,45.45287593430649
52,53,233.47496167783035,398.32762881698324,35.87696247585826,106.25134680710491,51.684240861920415
53,54,181.91934769697667,474.8884727091687,87.05018583890057,157.20026410304004,80.19686148270539
54,55,114.05005751038526,360.3906311634238,50.01941051506272,163.01411453534743,32.557679240860914
55,56,221.09530258060929,530.7522208097915,55.14218254213074,124.07823600985316,87.53601827345359
56,57,234.5504079308681,581.8423312304236,26.793331983096756,109.78966241265218,57.29571826693231
57,58,249.57933592549207,299.39334192246616,73.71410460832507,128.2602175396397,59.70833404765597
58,59,262.4002922389653,44.4812971634968,17.48552400159855,100.01097870515602,64.80516625691612
59,60,186.27943391941943,413.9325672467791,82.53261889947643,110.28633316597849,66.26331361349936
60,61,280.68009371891014,595.8535401976703,27.1517399671065,82.80618639366446,93.9509993410534
61,62,262.9171131107619,165.53661331598224,57.18847724675293,72.56600074091521,80.53544473498118
62,63,196.93182160550464,306.93802898932876,65.5224062165025,90.58576025471281,99.29903685147383
63,64,190.5781857028323,211.78367992532696,68.7366318884022,118.54638513875389,86.83599219169311
64,65,206.09795966095828,209.02439937891214,86.10944420462894,163.97569152444515,75.25809726764757
65,66,306.05870510967225,164.0515349204387,59.69385148731959,121.30333293191387,46.17503018037113
66,67,184.75363506496535,111.48704389856928,52.981838270527085,153.9399389117705,68.28836449832168
67,68,359.6423241297405,325.44112027084003,94.4935085956805,184.01139355954504,108.76215838288368
68,69,290.85755886559167,385.65529788356054,73.59919663018778,87.50307925530288,74.81715100966801
69,70,37.14251100940749,284.2072043812144,78.05860201939123,157.231653767005,82.75157707537434
70,71,299.41005313508174,521.4700233308641,42.318381697471864,126.80325143144454,66.87954492115682
71,72,181.48920766947447,79.91680370135751,36.49453031104235,97.77635019231046,40.56174297411562
72,73,149.84802529422137,83.94477785374535,58.75736602111243,85.65177390054255,25.61339157524408
73,74,212.11562513065184,115.25725518205475,87.98588202993358,122.96128886973129,78.53947164971896
74,75,66.9279879850717,230.79663960337155,34.91769997575334,187.39595086358855,108.57040807821139
75,76,189.96690997360315,556.779952230954,82.51973483899357,91.20327543239557,32.056611166566675
76,77,307.05330203815856,84.31702716296219,96.62617373763987,119.91945492630828,111.48817616214116
77,78,78.2314211836173,275.4285705511805,36.28987854775603,125.67518502196552,86.79362082899905
78,79,317.7218471825041,251.52345513140273,93.13914723056907,80.55554443307389,50.43083676767875
79,80,223.03376517206354,445.52218962443857,50.688083482931745,134.41970392633354,86.11594591273794
80,81,87.39913832177847,452.7748762099817,36.21825187431003,91.92699490270398,93.64017948734113
81,82,385.2300231043881,144.90804243383153,104.92348394607319,109.95219668309943,76.94077741944811
82,83,290.8866409924818,541.1070367478502,54.69390272716377,106.47205620983556,78.10203090842676
83,84,107.29871400291887,241.1267999884028,45.70458841169027,149.5337939603432,77.71170127151393
84,85,253.66822977753822,91.72569008189032,102.77789798549158,122.56838131308662,48.135400330074496
85,86,48.44722999780653,394.5235369381941,58.103181262933816,118.43764565665401,78.38201638030847
86,87,81.42796568508732,428.42291334038157,38.422744388272356,128.75542294921183,89.55799658325752
87,88,274.5333102588789,223.95982381796262,41.307650197067375,120.27170541314484,84.96768981123932
88,89,148.57118401098182,165.6512982152017,46.68561445138184,112.9246758308866,81.09623138842719
89,90,162.3294627300309,392.941466059768,75.17244009364984,146.6430878461417,60.82478731593636
90,91,122.50393628758435,256.46523251026156,21.046792532374546,88.85047686690406,69.34316901704392
91,92,353.4170545108186,471.5190932868798,35.50365507160912,89.7270378201653,80.78403999095511
92,93,79.06497028522118,448.4359041784273,52.424553291518514,151.3909363627344,38.02000461656897
93,94,133.13415363250076,233.56666379949218,86.91006632179884,144.2577752773493,88.05686587908524
94,95,293.9846238083769,298.6168169324117,43.8845948446711,92.88700303974221,73.8181165974886
95,96,341.2204995726169,649.3194667248146,110.13625828538254,143.73087324772771,46.697843213804774
96,97,208.68587154694382,488.2436179099857,74.31590530630262,86.61564372107813,64.6853280593207
97,98,49.16542049997203,465.0429682964897,28.751082659431816,131.62287319833817,87.23235652570702
98,99,86.15229839720695,329.81126704923014,41.523731863041604,75.48007196788706,106.6906516218245
99,100,272.5754004197412,582.5672981027535,52.45621181157482,185.74441930911487,65.03192167717398
100,101,93.85902433753247,332.7656430175122,63.612885900676325,95.95522501239981,75.87970228448215
101,102,102.54126318657805,569.9178991456121,32.36386841985216,134.92701671076819,69.24315340496939
102,103,146.48397875334695,114.51143941169218,62.679067464806195,117.95072265292711,93.417477324332
103,104,211.60198651365033,77.35734181837539,93.58184699804879,114.11667419925085,71.34012597783743
104,105,173.1317792611983,103.91146175947549,33.03813204519194,91.95182327886286,95.28518030204387
105,106,126.2971088715704,337.3722346889578,41.733180588111935,132.60727588805588,62.782759397443925
106,107,272.8519762026324,515.2536261410474,79.91540121091958,68.89714154888952,91.9532211139916
107,108,264.3909922378127,54.59105947147291,89.08274911614751,68.99970361598547,71.6314006749655
108,109,320.3608590431601,301.36192238395415,67.3036943036029,130.71704724804846,71.30050065320003
109,110,161.45631870500233,134.53562588397742,50.15560006629616,140.19060152610706,83.98794966347015
110,111,132.90250455927747,460.07138710941604,48.66436012406986,114.05120358991448,69.05382698205446
111,112,142.79181998325316,353.01992626469536,77.14579275368857,127.40644048167461,109.02823701145573
112,113,199.72487889689438,254.49989851215474,55.175334912150305,107.12576846113416,106.70071275943295
113,114,326.8827900543065,451.668593074928,41.07392449972983,82.77167187624806,70.0982617556086
114,115,374.65934882281664,140.09764700538508,53.20184979561441,110.24632086836334,76.61726792883442
115,116,171.91500851838566,456.76763507505115,61.95662515335525,123.84597340469627,49.649683189272935
116,117,198.13604241643816,338.32827618753265,101.26247182863438,99.80204941731847,72.36779213604774
117,118,230.33503050598054,504.47330030997546,95.14296355929167,135.00224659888428,66.21023625307079
118,119,163.2216459203218,541.7856738613865,41.559221768987044,115.79248577424477,69.006812234929
119,120,182.28422219112417,614.4637680775834,52.159651218555524,133.5073503283049,78.44543800928746
120,121,119.65098792563936,447.34621638574873,39.61843580312942,179.07457943084563,40.10654958145311
121,122,14.878065256377923,406.79844985417606,63.00520355484627,95.55827340061909,113.378012211175
122,123,223.7344871904927,138.85498530338384,35.4756458081746,139.06062668660667,60.92564490725056
123,124,428.8495225834017,331.05623006785095,24.50155808642505,105.51720134619762,75.35835031191512
124,125,106.30617527485359,315.46988812868034,48.86106516813591,95.0186429937695,91.00050062601883
125,126,343.9474090919118,318.9389613982354,57.710276211432635,142.28544004499048,70.74813211183051
126,127,171.28322241794467,79.07683406573668,75.57947353355055,113.43462691209048,65.7432648832605
127,128,416.8456353627995,439.0870906479171,21.396953817724764,124.53669882177334,97.21656854207846
128,129,39.607238658518426,726.1992757051826,56.19711939601119,114.19836035918284,70.58554231319158
129,130,151.4559770864824,223.77335374752238,89.16153192302747,95.71327480802985,39.098546197034175
130,131,158.38970453370308,475.1016554806164,55.99638619319045,158.58595386307852,59.639769573267984
131,132,312.010872954919,100.86185088885395,48.19111104472715,149.2229680310774,84.73551904134729
132,133,196.93006039058702,412.45850979763384,107.60410939534822,109.64552580735602,73.3165305642274
133,134,61.972407227839156,389.0754958222726,65.76474010959575,158.82106169257,50.30357234728069
134,135,257.31131485988095,473.0484083520009,38.688882824729745,77.30830926149501,88.92060139684372
135,136,92.40761577166978,114.06254428612934,58.3761526473689,157.3158593349319,103.353276453922
136,137,262.58796029843336,353.25663927017405,84.32180423548972,98.55052105359098,65.03530618425313
137,138,414.31371637236464,275.51486449371066,76.19128967779855,154.89382853421586,63.89855278312507
138,139,217.43736523369398,305.0017985767776,81.76334959668031,146.5952048869982,53.85836091481249
139,140,283.4001958498958,458.58476110303303,40.22107396778817,120.65230850931512,64.10493826041588
140,141,210.83705723031818,294.87867087878203,55.635510665228935,140.02734386572615,53.39580891399615
141,142,326.3458639108862,654.1671696803089,87.23154101537682,89.73122992898429,86.41173933500782
142,143,330.3088604773786,483.5982611146175,37.25129079002884,117.3045214363454,91.49579255941556
143,144,178.67612456008345,264.24912821163986,62.804163019532815,81.32742065721422,55.62215212296047
144,145,378.26124560241414,152.10890768286856,54.133272069887624,104.97361710159029,66.71915885346098
145,146,157.03512213097326,221.43330501202962,104.38195778935221,125.48209542865789,73.84584043491546
146,147,253.53233861097542,335.0373299071853,57.011660160329505,106.01575312861324,113.50903740784423
147,148,318.018429584185,463.5964602287808,56.67525219285795,127.01033634344859,23.65053277700899
148,149,65.83999037173433,247.67167141597332,43.32454401467315,155.69152993145048,74.26262277152281
149,150,157.36286489343394,476.1091588391762,34.81324909559859,114.63593665640545,77.88609400448073
150,151,374.6051702082154,235.10678629433636,40.05886596350597,108.39977320874841,63.501337865066986
151,152,317.7362024191972,481.8608116264346,37.04756654736187,90.02941440163059,46.34219407321969
152,153,137.83118357249515,164.8651354712988,44.50054452491007,153.1922007411618,110.92592843411597
153,154,381.53329470431936,252.10807470071535,31.886154656306722,125.30080274842472,64.6532578264332
154,155,253.37591758440803,324.7238254633065,82.34554136684297,159.13140776818312,71.06327722744837
155,156,326.59704218121465,599.3192496454128,48.607028014334574,116.00179969499425,94.72337514769666
156,157,175.97287474590155,225.3444896203662,57.97812437591956,154.88638328060068,89.06222244034187
157,158,118.75552403663848,480.4315270511767,39.37939850217032,142.47558792510628,92.67543232935884
158,159,142.34803768813237,469.57036475465037,58.8506554164721,92.20511197771071,101.30603554323599
159,160,300.1022999660613,303.78561492570276,39.73648857542203,117.66070819122251,79.66213862694374
160,161,167.66611258811258,346.3890325941456,67.04606555704812,162.57915887205834,44.66795916559957
161,162,9.085782881241702,504.5876159810307,38.748486448201994,179.567916566513,35.457072505905074
162,163,392.7066407881319,283.2592769350026,71.99662300965305,63.4497363772729,65.54091956272647
163,164,106.5826265331873,562.3915790804516,52.389479902426885,117.44531363353057,65.18616480366603
164,165,227.5573832693353,563.5698699446967,75.55688155289232,118.5860361180921,65.51642054209509
165,166,66.7297695785665,145.32038073307,40.82771623555424,103.7451851091412,58.26978723095888
166,167,154.7662501655123,386.2041190113254,52.0640072230094,171.04176651893124,51.17457697671704
167,168,438.4626555639387,140.83045052267116,54.46183493685587,138.28230755287566,86.49389522874138
168,169,325.22876264292313,335.9940599182557,51.28993709616825,185.132545226998,54.07640454289469
169,170,348.93972483932606,592.2508023046644,32.733168657640526,142.71699528784745,89.01630986576713
170,171,47.44845676060477,271.1573153887307,56.455054074241964,89.91964888973462,58.25090484156625
171,172,82.43911804470848,239.666619375699,49.82287812436411,85.04761276088057,104.4765004718064
172,173,390.970350453193,565.0625855756126,84.40805118239717,164.74901911368244,35.505728550476434
173,174,348.39055351537024,96.70279449221609,48.21491283482047,133.74641766611745,86.8211251185362
174,175,223.31309615045396,140.94543511175195,75.82351046543633,156.84038551201184,65.46169124860742
175,176,176.8974693125457,402.6399471394973,53.455465052131096,113.05491464074699,69.76735486027084
176,177,201.62838594365599,255.0978319136043,57.21527223613239,138.4467221595558,31.850330130406693
177,178,236.55207217985225,151.85128373313222,47.52631132871615,120.41047312546951,69.16010609381901
178,179,270.94169725124357,684.5157551606719,37.838757194281996,76.19222643971811,84.19921051528732
179,180,408.1331755996044,390.1919541991214,66.57434710760432,89.6912047579745,62.78074334805997
180,181,160.16755004243157,367.53082652771207,102.45439591363318,135.3040616897127,81.04196566607547
181,182,364.2437982049404,477.4540089453065,34.95307079901066,98.29138074130324,47.026419164919176
182,183,122.2986514058824,461.11958530873903,37.32126219205186,122.38067406850202,94.20281413448015
183,184,381.4545389478239,308.24767817826853,103.68517994769668,122.12744678446545,115.04849420765471
184,185,207.59767106276206,119.35368386681132,27.838071873786113,118.96431564834208,42.25917775014776
185,186,245.77207618836022,278.6626337343144,53.759850604174275,87.28231167190343,62.46464009457215
186,187,340.69977768592423,675.7887700133346,72.37556419058237,139.35670666538954,90.75463560896588
187,188,260.6227712441933,626.6181422613929,49.0732764238718,151.10337979162753,71.28785814348774
188,189,187.96181066867774,435.4789459694661,37.2272457662643,115.71560118878791,59.3135445903081
189,190,80.59429091366533,201.81665458580247,45.538326936321894,112.4474586495925,83.2055161940172
190,191,170.1028412014595,216.45331236756655,39.056299671955166,148.02877909549954,58.19266999503206
191,192,417.23989146875374,235.68764542137546,59.34952608024902,84.08414046908818,51.833400960386705
192,193,283.43585851378714,445.094085217354,41.59554299700545,88.71133141638569,98.7916695541037
193,194,181.62363361365283,595.1144709086751,39.0510113678411,80.64612957717013,71.39923304414462
194,195,349.8206612355262,156.61486200542413,47.18511606883125,113.14742910924093,95.47078616541201
195,196,209.27707049580658,543.552488951243,36.13370524074814,148.76240798323948,78.6443061594563
196,197,247.08309844449306,348.87635940485234,33.28266737823978,164.72948782180822,81.03579971768798
197,198,299.8451267657854,173.4685832460891,41.1004164122918,145.82656025573743,73.86956021636311
198,199,346.81645865656895,267.59363457292784,75.00115950785178,89.82420601567306,72.50599385310375
199,200,214.61513143225307,103.8679829563879,32.85278078189628,98.74562476824599,38.39718481079357
200,201,218.62247678916603,314.92268379985313,43.00796586157213,96.37627459985288,86.5519247894097
201,202,187.60081971255602,728.8368848180471,67.74774668425937,155.85584600019652,65.16229523457702
202,203,29.239477926388595,507.8740665847629,61.53289164916908,63.61671669993919,101.60135403863877
203,204,51.53429714245528,186.16199667205896,17.126707226620752,80.88869262632778,52.89004079540097
204,205,148.2200055628885,484.05777173643486,58.62707737831827,181.27625499203035,89.94813307509695
205,206,35.05668249513599,383.39518407822567,72.8573203952178,125.88034320492191,76.52348933066938
206,207,360.168455434777,618.6472956614514,25.84105117538696,118.16339565245414,57.13204428509377
207,208,177.83964872801965,427.4480946018434,63.40537344009219,144.26614222249094,28.096680723649897
208,209,140.44582387845998,182.7615347058657,41.17989192006159,140.144423088064,71.81539752138077
209,210,268.3573693585296,107.67971795587,21.951285699942055,101.25269761752693,89.8521173982962
210,211,119.70042076623777,348.2713564618917,77.01135702735303,87.05745933150106,68.33908926408591
211,212,75.7500778694691,403.1199891233543,77.39866756137448,100.3471073075643,93.55422482487744
212,213,121.8773308108014,351.3697618285206,65.98327792376128,63.47527673405649,56.40461910622783
213,214,356.5215875227728,485.44420530401976,72.0999258261574,126.9599405695358,67.67521859162514
214,215,150.58104063359986,49.353391226785796,40.52199810127772,130.15652111472448,86.82550232243828
215,216,133.16951085571685,253.208441720608,40.16722416132803,149.42632621443914,71.20614610977941
216,217,111.32016690558697,260.6266606451678,45.63373309074029,121.5641273804636,56.74599384009454
217,218,205.77332970121233,397.9743166719406,50.750759701644014,96.87585205236746,52.3533380292264
218,219,327.74739927161477,427.43335759800357,45.174100957454556,86.52942719473499,77.77793911142707
219,220,327.1398023370733,461.5347986162112,40.00421293682768,123.14257081867189,30.9741539835983
220,221,290.39284479898134,489.4400325200164,66.54903636547115,129.1533993613715,67.755680733404
221,222,171.80888787966308,485.99430736945305,65.75351353311619,89.0224855719949,71.28508942035583
222,223,91.55158662998286,200.2603195743539,70.849133389157,124.38131333741114,76.4035555978567
223,224,314.0935080874717,380.40017538292,38.38174905116339,88.19046070287592,77.88771092464185
224,225,126.91714753340685,216.03348393538727,84.9450219664688,157.37771558240092,79.80802227461922
225,226,95.94827944775075,302.2192921193579,28.567974846860274,120.2955036803705,92.27177000771653
226,227,287.89390307340045,75.61103080980955,39.924966719513904,123.60355195574581,66.54725542002369
227,228,279.7608611811079,149.6764052056792,106.48882843372482,169.71944949240938,100.77502724841428
228,229,171.98564611900213,410.0022801065097,68.74230114362848,103.61994966270737,79.03198088076597
229,230,96.28344016440121,683.2814593064256,24.52345838713832,87.25024330842231,37.68944468225994
230,231,182.51408593309503,552.9026441739436,96.14817630128074,165.74906150494672,33.498494574194105
231,232,338.8912282800709,260.3221845290677,59.06748357825653,143.90780915775605,73.80588384464917
232,233,299.1708843897179,233.0490190177108,36.93819295925168,98.3775986251774,67.77859921108703
233,234,122.2728307410488,537.1736676399345,69.42986686964767,69.62471015928962,66.50906217699348
234,235,104.76169519985494,293.39854542411797,54.69854047375563,98.31046775824097,33.36684562304647
235,236,268.40072726254357,697.0614562600456,36.16463065137034,82.81126425773309,49.13413368027645
236,237,247.49648945182713,191.02599141295298,64.00974111152405,102.15131364632215,78.59933395106265
237,238,249.6115193521481,351.6149401735276,34.48179515576162,147.20982499986508,71.84053892108673
238,239,319.2561664029169,257.2693346826694,32.80914340956307,161.12218387198664,73.74845525777283
239,240,354.80483374315645,366.83242899705215,45.42082109970323,125.47292464864879,70.44526410880862
240,241,360.67021546949957,154.4315608141817,88.26245846904095,166.88042114191967,57.145315368317554
241,242,163.18925651172083,127.19883360969166,22.60830639844039,100.97828646463239,47.12172579880942
242,243,248.85902719524685,374.2988292849232,38.541856130552375,134.10480340014018,39.12517627102622
243,244,260.28097020051166,326.15391038811185,42.754885836706904,126.27850419800829,107.08738356337437
244,245,162.79507121374138,652.1809536002072,42.0475965083211,111.3946514245541,46.728611566249384
245,246,128.47087044258473,196.60895433011484,53.3256191022255,180.7253846005879,97.93044578266648
246,247,275.16372144895024,174.75973779463843,60.1428776654825,99.52222557683481,76.76369338018603
247,248,143.75880553012274,416.72930015147665,58.06349306835279,99.60028645820596,61.07369605983553
248,249,368.1503371780051,179.87535900288725,42.23993805166618,127.72894410595335,76.8210629656405
249,250,48.04198374489324,80.29294067676383,45.16228409463818,64.96336648033059,45.59790508983389
250,251,252.31973525948536,106.3561363947073,36.138521459805645,162.69737359914623,61.25369606962772
251,252,162.62690753424124,427.5704184343677,58.21794205022189,107.69616441761023,79.73649064023641
252,253,169.93147511757064,279.54252590951035,61.25121124499132,92.74636791519691,54.18333642914253
253,254,118.38546854699445,408.19610520602765,35.18937941039529,107.14772434575684,58.66626634969762
254,255,354.17940062657226,575.5972733715232,49.878634585918476,173.7071947880692,68.66697134611056
255,256,347.24794668205755,266.3322385253572,32.6253929406325,96.9962540256654,72.15263150300426
256,257,288.9407372853865,310.69409304343475,59.49941801537726,153.1571899538422,105.46658584087582
257,258,169.96017069141817,262.0761339814481,30.129136459668853,121.05213005274076,60.34752648719456
258,259,400.3217604503327,437.4373457315187,60.6185685177061,124.47060553358293,93.75723800045196
259,260,368.52249711982813,212.83449570122062,66.7076010829772,116.93686147162839,62.548086795426926
260,261,110.88112234728932,112.37353961042116,45.710502279436,142.3765669315343,37.0762473377044
261,262,444.9141058105009,464.28946162625226,16.189262689265696,99.94355610916494,65.34022135430251
262,263,207.86215375978526,428.8843707835515,37.563966747204816,103.32654637691098,100.04534666666359
263,264,144.85056624064276,227.88016678470447,71.55361757830303,134.19538234482195,51.912254672901724
264,265,65.72461840868043,209.34022916490449,42.329676312120085,89.6787721842089,82.9330997344743
265,266,101.17234305422205,493.72179827502913,78.98142226510981,122.69737441034378,101.78330188098474
266,267,434.5229827682994,254.99491928243333,35.77668010865526,156.697042540594,51.20469033892621
267,268,417.0265147453771,384.09709290728676,58.709116902882045,183.86908454861577,83.33845807479155
268,269,199.86415241895526,183.03808676115264,37.830985821560276,151.34062089362698,99.0673755083033
269,270,343.6455124378991,176.96065037380285,70.76743654553113,121.68173528486223,74.34910483107251
270,271,165.3913703383028,333.3846953772332,95.70537601367437,151.62733048906028,72.40574723896921
271,272,232.91277932048177,244.5631282664367,39.87406972316857,135.8576202772771,76.5349053193059
272,273,173.29624398007383,471.22552137243247,61.841649209314724,136.84013370371392,72.2665534683784
273,274,363.25285257025547,293.2124099657196,74.07986495287847,157.53962910741393,99.50472286885133
274,275,218.90124127420336,254.91080652952013,34.79980397436336,114.90904795368073,48.49297572165041
275,276,131.1113302651123,604.0391924584786,94.83574825515704,117.43133146004199,101.40534576772447
276,277,178.17356869887345,49.009666566996906,61.7484541923101,70.09022113986555,28.97899809362029
277,278,63.40999343816246,216.66955161202984,46.34553200038229,124.64777670025043,95.65522527609662
278,279,47.20511854139525,126.44233841277476,88.5975538367209,69.32251428438252,37.898950436953086
279,280,150.1013631274236,514.4677983803496,50.85958000671967,104.18962067199942,71.24377236663162
280,281,139.70081633583544,17.57269248269829,20.854150135864494,71.78657329255641,68.81715512862678
281,282,91.06365410304569,118.23661261456176,59.34778385013596,128.79695802870225,77.95620610756046
282,283,176.5981680298991,324.02410436245407,30.703041382625642,99.10826249870405,84.37985034737918
283,284,135.28725276292457,385.9817063260278,65.18999524368597,84.90998374955123,38.970091776692165
284,285,145.7590825743289,459.7883176162261,19.782048583102046,91.3239112554792,55.28383402063167
285,286,97.67138986233536,735.7483849189747,66.36107112986602,116.1929875739728,66.75253309004493
286,287,255.05229375514904,375.9327537268398,61.53529828572905,88.31351195306584,70.55828815434914
287,288,197.03790527181826,195.65972957399023,58.15351264705256,105.1944405481124,76.31367428364553
288,289,100.98179108060604,389.2183643122778,55.6245121812896,123.5000528837975,49.467274917471414
289,290,315.0266285162925,272.6013452896586,39.84759850428926,96.47862005374411,64.53399137882295
290,291,182.7350218770511,247.9956554093074,98.04996175467784,139.5284610966204,56.41310442976237
291,292,308.7549057577545,403.4249100796506,43.62565311054202,108.13744386787948,84.64762127140956
292,293,309.00790741541766,257.473247814473,54.07345046986435,153.93913415556364,53.23209887792203
293,294,175.94966791258844,533.0468730887505,38.256498379311225,144.93603998957695,103.340949986225
294,295,100.58365455947757,231.5441520559632,39.173004269053514,78.4592349936577,90.18907638743235
295,296,175.35781808421672,291.8243296350488,44.28637794138443,84.12374918342738,99.57435682298944
296,297,345.36099318167624,356.9903809258759,71.24782950959234,120.16528155183714,79.65723741097167
297,298,128.64732950611904,156.61351005686691,48.42501155950161,99.94877685381272,70.4169846926742
298,299,75.22166152036921,263.17373755621986,55.89902563521236,130.4990495153038,66.9920304966711
299,300,274.98012631535545,591.7818707287291,77.45361609953747,125.16577693499607,38.65352584134719
300,301,325.7395626891807,490.65859560769405,53.94165361781547,96.32580655199317,81.1349977260488
301,302,153.33119954014342,487.9030337337075,37.65803685159499,146.6031485250648,43.13578117852144
302,303,267.82990408160595,233.76501331429398,72.48833292377762,165.93735121070858,54.70275419646694
303,304,207.79445165986897,421.471064900145,31.618062943438005,74.09399593387634,64.71588461435122
304,305,303.1702977277395,484.72120478999545,42.72848690871395,153.66282251210674,48.179121157439724
305,306,119.24312649411638,602.8345662380964,26.812905314696337,130.68942691017526,61.56962377732083
306,307,279.2330144844556,312.7051960418414,81.31514095736122,139.4087987081207,75.37681340186566
307,308,276.9063633762645,297.4188958370041,70.97520427764421,68.06146524503609,91.14874154872375
308,309,93.82265193595518,415.12634014769293,47.55478172551541,151.05144020980612,57.3312136162686
309,310,69.71053108420725,167.21126095091878,47.091816921092004,145.51874803245374,85.51816715192561
310,311,266.2397154594178,158.7233445319208,55.56283387785899,117.71049940942058,53.90061920677381
311,312,240.45932798649574,529.3971383299786,67.42373671063089,113.84944994219347,106.58757961804478
312,313,190.32174477580418,384.4897398297175,72.71702525343153,113.8793384294541,109.18292933417716
313,314,366.00863082285724,284.29629388270047,61.63163708256868,128.0656683722348,93.94519956214023
314,315,183.4726226476568,433.0960620108594,37.19424493722432,66.34061899645323,46.6572149694135
315,316,224.74994975636608,232.71377192231228,70.31413161923942,64.44828845559637,73.83235776783252
